,Unnamed: 0.1,Unnamed: 0,rate,attraction,reviews,details,attraction_url,reviews_url,languages,location_img,ratings_list,path
1105,1105,1105,5.0,1106. Gino Tour Service,46,City Tours • Multi-day Tours,/Attraction_Review-g293734-d19594147-Reviews-Gino_Tour_Service-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19594147-Reviews-Gino_Tour_Service-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 11}, {'language': 'Italian', 'count': 26}, {'language': 'French', 'count': 5}, {'language': 'Dutch', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 46}]",Not Detected,"[{'rating': 'Excellent', 'count': 45}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1106,1106,1106,5.0,1107. Meydene Experience,55,Cultural Tours • Historical & Heritage Tours,/Attraction_Review-g293734-d24188840-Reviews-Meydene_Experience-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d24188840-Reviews-Meydene_Experience-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 4}, {'language': 'French', 'count': 51}, {'language': 'All languages', 'count': 55}]",Not Detected,"[{'rating': 'Excellent', 'count': 50}, {'rating': 'Very good', 'count': 4}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1107,1107,1107,5.0,1108. Nelia cooking class,33,Taxis & Shuttles • Cooking Classes,/Attraction_Review-g293734-d28047722-Reviews-Nelia_cooking_class-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28047722-Reviews-Nelia_cooking_class-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 5}, {'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 30}, {'language': 'Italian', 'count': 1}, {'language': 'French', 'count': 8}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 46}]",Not Detected,"[{'rating': 'Excellent', 'count': 46}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1108,1108,1108,5.0,1109. Morocco Desert Safari,63,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d15210168-Reviews-Morocco_Desert_Safari-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15210168-Reviews-Morocco_Desert_Safari-Marrakech_Marrakech_Safi.html,"[{'language': 'Greek', 'count': 1}, {'language': 'English', 'count': 18}, {'language': 'French', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 43}, {'language': 'All languages', 'count': 64}]",Not Detected,"[{'rating': 'Excellent', 'count': 64}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1109,1109,1109,5.0,1110. Marrakech Sahara Tour,80,Historical & Heritage Tours • Nature & Wildlife Tours,/Attraction_Review-g293734-d5847010-Reviews-Marrakech_Sahara_Tour-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d5847010-Reviews-Marrakech_Sahara_Tour-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 2}, {'language': 'Portuguese', 'count': 2}, {'language': 'English', 'count': 2}, {'language': 'Italian', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'Dutch', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 73}, {'language': 'All languages', 'count': 82}]",Not Detected,"[{'rating': 'Excellent', 'count': 80}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1110,1110,1110,5.0,1111. Chaaba Car,68,Taxis & Shuttles,/Attraction_Review-g298349-d11672688-Reviews-Chaaba_Car-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d11672688-Reviews-Chaaba_Car-Essaouira_Marrakech_Safi.html,"[{'language': 'German', 'count': 5}, {'language': 'Russian', 'count': 1}, {'language': 'English', 'count': 40}, {'language': 'French', 'count': 17}, {'language': 'Dutch', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 3}, {'language': 'All languages', 'count': 68}]",blob:https://www.tripadvisor.com/084a4a75-82ed-4865-9e7a-087339beb025,"[{'rating': 'Excellent', 'count': 66}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1111,1111,1111,5.0,1112. Ambre&Epices,39,Multi-day Tours • Safaris,/Attraction_Review-g293734-d25179383-Reviews-Ambre_Epices-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25179383-Reviews-Ambre_Epices-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 22}, {'language': 'French', 'count': 15}, {'language': 'Dutch', 'count': 2}, {'language': 'All languages', 'count': 39}]",Not Detected,"[{'rating': 'Excellent', 'count': 36}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 2}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1112,1112,1112,5.0,1113. Agoudal Travel - Private Day Tours,59,Historical & Heritage Tours • Private Tours,/Attraction_Review-g293734-d6105811-Reviews-Agoudal_Travel_Private_Day_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d6105811-Reviews-Agoudal_Travel_Private_Day_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 1}, {'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 38}, {'language': 'Italian', 'count': 8}, {'language': 'French', 'count': 5}, {'language': 'Dutch', 'count': 3}, {'language': 'Spanish (Spain)', 'count': 3}, {'language': 'All languages', 'count': 59}]",Not Detected,"[{'rating': 'Excellent', 'count': 57}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1113,1113,1113,5.0,1114. Quad marrakech désert,38,"4WD, ATV & Off-Road Tours • Safaris",/Attraction_Review-g15276171-d32888154-Reviews-Quad_marrakech_desert-Agafay_Marrakech_Safi.html,/Attraction_Review-g15276171-d32888154-Reviews-Quad_marrakech_desert-Agafay_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 16}, {'language': 'Italian', 'count': 1}, {'language': 'Polish', 'count': 1}, {'language': 'French', 'count': 16}, {'language': 'Dutch', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 9}, {'language': 'All languages', 'count': 45}]",Not Detected,"[{'rating': 'Excellent', 'count': 43}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Agafay > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1114,1114,1114,5.0,1115. Daily Marrakesh Tours,60,City Tours • Cultural Tours,/Attraction_Review-g293734-d8803116-Reviews-Daily_Marrakesh_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d8803116-Reviews-Daily_Marrakesh_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'Japanese', 'count': 6}, {'language': 'English', 'count': 52}, {'language': 'French', 'count': 1}, {'language': 'Dutch', 'count': 1}, {'language': 'All languages', 'count': 60}]",Not Detected,"[{'rating': 'Excellent', 'count': 59}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1115,1115,1115,5.0,1116. Morocco Tour Guide,55,Multi-day Tours • Cultural Tours,/Attraction_Review-g293734-d12923327-Reviews-Morocco_Tour_Guide-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d12923327-Reviews-Morocco_Tour_Guide-Marrakech_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 1}, {'language': 'English', 'count': 30}, {'language': 'French', 'count': 23}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 55}]",Not Detected,"[{'rating': 'Excellent', 'count': 53}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1116,1116,1116,5.0,1117. Excursiones Tour Marruecos -  Day Tours,110,Sightseeing Tours,/Attraction_Review-g293734-d4172560-Reviews-Excursiones_Tour_Marruecos_Day_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d4172560-Reviews-Excursiones_Tour_Marruecos_Day_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 7}, {'language': 'Italian', 'count': 4}, {'language': 'French', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 97}, {'language': 'All languages', 'count': 110}]",Not Detected,"[{'rating': 'Excellent', 'count': 101}, {'rating': 'Very good', 'count': 7}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1117,1117,1117,5.0,1118. Kech adventures,78,"City Tours • Bar, Club & Pub Tours",/Attraction_Review-g293734-d19642254-Reviews-Kech_adventures-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19642254-Reviews-Kech_adventures-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 46}, {'language': 'Italian', 'count': 8}, {'language': 'French', 'count': 17}, {'language': 'Dutch', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 4}, {'language': 'All languages', 'count': 78}]",Not Detected,"[{'rating': 'Excellent', 'count': 66}, {'rating': 'Very good', 'count': 10}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1118,1118,1118,5.0,1119. From Marrakech 2-Day Mount Toubkal Trek,37,Multi-day Tours • Taxis & Shuttles,/Attraction_Review-g488109-d25788725-Reviews-From_Marrakech_2_Day_Mount_Toubkal_Trek-Imlil_Marrakech_Safi.html,/Attraction_Review-g488109-d25788725-Reviews-From_Marrakech_2_Day_Mount_Toubkal_Trek-Imlil_Marrakech_Safi.html,"[{'language': 'German', 'count': 1}, {'language': 'English', 'count': 29}, {'language': 'French', 'count': 5}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 37}]",Not Detected,"[{'rating': 'Excellent', 'count': 35}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Imlil > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1119,1119,1119,5.0,1120. Morocco Travel Tours,38,City Tours • Multi-day Tours,/Attraction_Review-g293734-d20371814-Reviews-Morocco_Travel_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d20371814-Reviews-Morocco_Travel_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 2}, {'language': 'English', 'count': 29}, {'language': 'Italian', 'count': 3}, {'language': 'French', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 38}]",Not Detected,"[{'rating': 'Excellent', 'count': 38}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1120,1120,1120,5.0,1121. The Berber Dream,38,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d26554481-Reviews-The_Berber_Dream-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26554481-Reviews-The_Berber_Dream-Marrakech_Marrakech_Safi.html,"[{'language': 'Spanish (Spain)', 'count': 38}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 38}]",Not Detected,"[{'rating': 'Excellent', 'count': 37}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1121,1121,1121,5.0,1122. Riding Quad Morocco,33,"4WD, ATV & Off-Road Tours • Nature & Wildlife Tours",/Attraction_Review-g293734-d26831748-Reviews-Riding_Quad_Morocco-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26831748-Reviews-Riding_Quad_Morocco-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 6}, {'language': 'Italian', 'count': 1}, {'language': 'French', 'count': 29}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 37}]",Not Detected,"[{'rating': 'Excellent', 'count': 37}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1122,1122,1122,5.0,1123. Morocco Featured Tours,44,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d24080419-Reviews-Morocco_Featured_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d24080419-Reviews-Morocco_Featured_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 37}, {'language': 'Italian', 'count': 1}, {'language': 'French', 'count': 5}, {'language': 'Hebrew', 'count': 1}, {'language': 'All languages', 'count': 44}]",Not Detected,"[{'rating': 'Excellent', 'count': 43}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1123,1123,1123,5.0,1124. My Moroccan Travel,54,Multi-day Tours • Sightseeing Tours,/Attraction_Review-g293734-d13546773-Reviews-My_Moroccan_Travel-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d13546773-Reviews-My_Moroccan_Travel-Marrakech_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 1}, {'language': 'German', 'count': 1}, {'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 40}, {'language': 'French', 'count': 9}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 54}]",Not Detected,"[{'rating': 'Excellent', 'count': 52}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1124,1124,1124,5.0,1125. Quad Atlas VIP,32,"4WD, ATV & Off-Road Tours • Adrenaline & Extreme Tours",/Attraction_Review-g293734-d26935295-Reviews-Quad_Atlas_VIP-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26935295-Reviews-Quad_Atlas_VIP-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 39}, {'language': 'French', 'count': 10}, {'language': 'All languages', 'count': 49}]",Not Detected,"[{'rating': 'Excellent', 'count': 49}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1125,1125,1125,5.0,1126. Toubkal Aventura,49,Sightseeing Tours • Hiking & Camping Tours,/Attraction_Review-g488109-d16776678-Reviews-Toubkal_Aventura-Imlil_Marrakech_Safi.html,/Attraction_Review-g488109-d16776678-Reviews-Toubkal_Aventura-Imlil_Marrakech_Safi.html,"[{'language': 'Spanish (Spain)', 'count': 50}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 50}]",Not Detected,"[{'rating': 'Excellent', 'count': 50}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Imlil > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1126,1126,1126,5.0,1127. Marruecos Autentico Tours,47,Safaris • Hiking & Camping Tours,/Attraction_Review-g293734-d13902783-Reviews-Marruecos_Autentico_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d13902783-Reviews-Marruecos_Autentico_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 45}, {'language': 'All languages', 'count': 47}]",Not Detected,"[{'rating': 'Excellent', 'count': 47}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1127,1127,1127,5.0,1128. Lahniti Tours,47,Multi-day Tours • Taxis & Shuttles,/Attraction_Review-g293734-d25183909-Reviews-Lahniti_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25183909-Reviews-Lahniti_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 2}, {'language': 'Greek', 'count': 2}, {'language': 'English', 'count': 27}, {'language': 'Italian', 'count': 3}, {'language': 'French', 'count': 10}, {'language': 'Spanish (Spain)', 'count': 7}, {'language': 'All languages', 'count': 51}]",Not Detected,"[{'rating': 'Excellent', 'count': 47}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
1128,1128,1128,5.0,1129. Toubkal Travel Trekking,53,Ski & Snow Tours • Hiking & Camping Tours,/Attraction_Review-g293734-d10408440-Reviews-Toubkal_Travel_Trekking-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d10408440-Reviews-Toubkal_Travel_Trekking-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 1}, {'language': 'English', 'count': 33}, {'language': 'Italian', 'count': 1}, {'language': 'Polish', 'count': 1}, {'language': 'French', 'count': 19}, {'language': 'Dutch', 'count': 1}, {'language': 'All languages', 'count': 56}]",Not Detected,"[{'rating': 'Excellent', 'count': 56}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
